userid,degree_1,degree_1_specializations,known_languages,key_skills,career_objective,key_skills_str
1558,B.E.,Computer Science Engineering,"['Java', 'Python']","['C', ' Java', ' Python', ' MongoDB', ' J', ' CPP', ' MySQL']",To work with a Enterprise which appreciates innovation so that I can enhance my knowledge and skills to give my best for the growth of the company.,"C,  Java,  Python,  MongoDB,  J,  CPP,  MySQL"
1559,B.E.,Computer Science Engineering,['Blockchain; EDS; Remedy;'],['Unknown'],Unknown,Unknown
1560,B.E.,Computer Science Engineering,"['Java ', 'C']",['Unknown'],Unknown,Unknown
1561,B.E.,Computer Science Engineering,"['Javascript', 'Python']","['C', ' HTML', ' Java', ' CPP', ' SQL']","To build a career with leading corporates and work with committed & dedicated people, which will help me to explore myself fully and realize my potential. Willing to work as a key player in challenging & creative environment.","C,  HTML,  Java,  CPP,  SQL"
1562,B.E.,Computer Science Engineering,['Blockchain; EDS; Remedy;'],['Unknown'],Unknown,Unknown
1563,B.E.,Computer Science Engineering,['Web-Development; PHP; CSS'],"['Python', ' C', ' HTML', ' Java', ' CPP']","Complete development of my techinical knowledge,implementation skills and oratory skills to provide value to any organization and in the process prove my worth as well.","Python,  C,  HTML,  Java,  CPP"
1564,B.E.,Computer Science Engineering,['Blockchain; EDS; Remedy;'],['Unknown'],Unknown,Unknown
1565,B.E.,Computer Science Engineering,"['Javascript', 'Python']",['Unknown'],Unknown,Unknown
1566,B.E.,Computer Science Engineering,"['Java', 'CPP']","['MYSQL', ' JAVA', ' UBUNTU']",Unknown,"MYSQL,  JAVA,  UBUNTU"
1567,B.E.,Computer Science Engineering,['Github; Java; Cryptography;'],['Unknown'],Unknown,Unknown
1568,B.E.,Computer Science Engineering,"['python', 'C']","['C', ' HTML', ' Java', ' CPP', ' SQL']",Unknown,"C,  HTML,  Java,  CPP,  SQL"
1569,B.E.,Computer Science Engineering,"['C', 'CPP']",['Unknown'],Unknown,Unknown
1570,B.E.,Computer Science Engineering,"['Java', 'CPP']",['Unknown'],Unknown,Unknown
1571,B.E.,Computer Science Engineering,[' java; NodeJS; HTML; MS-SQL'],"['DBMS', ' Java', ' Data-Structures', ' Python', ' MySQL', ' C-CPP']","To work in a progressive organization where I can enhance my skills and knowledge to its zenith and contribute to the success of the organization, and society as a whole.","DBMS,  Java,  Data-Structures,  Python,  MySQL,  C-CPP"
1572,B.E.,Computer Science Engineering,"['Java', 'CPP']",['Unknown'],Unknown,Unknown
1573,B.E.,Computer Science Engineering,"['Javascript', 'Python']",['Unknown'],Unknown,Unknown
1574,B.E.,Computer Science Engineering,"['C', 'CPP']",['Unknown'],Unknown,Unknown
1575,B.E.,Computer Science Engineering,[' java; NodeJS; HTML; MS-SQL'],['Unknown'],To secure a position where I can efficiently contribute my skills and abilities to the growth of the organization and build my professional career.,Unknown
1576,B.E.,Computer Science Engineering,[' java; NodeJS; HTML; MS-SQL'],"['Kubernets', ' Docker', ' C', ' CPP']",Unknown,"Kubernets,  Docker,  C,  CPP"
1577,B.E.,Computer Science Engineering,"['Java', 'CPP']",['Unknown'],Unknown,Unknown
1578,B.E.,Computer Science Engineering,['Github; Java; Cryptography; Opensource_Intelligence; Blockchain; EDS; Remedy; Innovation-Studio; VAPT; AnjularJS'],['Unknown'],Unknown,Unknown
1579,B.E.,Computer Science Engineering,"['Java', 'CPP']","['PYTHON', ' HTML']",To secure a position where I can efficiently contribute my skills and abilities to the growth of the organization and build my professional career.,"PYTHON,  HTML"
1580,B.E.,Computer Science Engineering,[' java; NodeJS; HTML; MS-SQL'],['Unknown'],Unknown,Unknown
1581,B.E.,Computer Science Engineering,['Javascript; HTML; PHP; CSS; MySQL'],"['Java', ' CPP', ' HTML', ' MySQL', ' PHP', ' CSS']",To secure a position where i can efficiently use my skills with maximum potential to be of great value to the institute/organisation and make my career more meaningful.,"Java,  CPP,  HTML,  MySQL,  PHP,  CSS"
1582,B.E.,Computer Science Engineering,['Blockchain; EDS; Remedy;'],"['HTML', ' Java-Programming', ' Public-Speaking', ' Data-Structures', ' MongoDB', ' CPP', ' Leadership', ' MS-Office', ' OOP', ' MySQL', ' Oracle', ' CSS']",Unknown,"HTML,  Java-Programming,  Public-Speaking,  Data-Structures,  MongoDB,  CPP,  Leadership,  MS-Office,  OOP,  MySQL,  Oracle,  CSS"
1583,B.E.,Computer Science Engineering,['Web-Development; PHP; CSS'],['Unknown'],Unknown,Unknown
1584,B.E.,Computer Science Engineering,"['Java', 'CPP']",['Unknown'],Unknown,Unknown
1585,B.E.,Computer Science Engineering,['Blockchain; EDS; Remedy;'],['Unknown'],Unknown,Unknown
1586,B.E.,Computer Science Engineering,"['Java', 'CPP']",['Unknown'],Unknown,Unknown
1587,B.E.,Computer Science Engineering,[' java; NodeJS; jav; HTML; MS-SQL'],"['ETL-Tool', ' Java', ' Shell Scripting', ' Python', ' CPP', ' DBMS---SQL', ' Unix', ' HTML', ' Php', ' Ab Initio', ' CSS']","To promote myself from a Student to an accomplished professional, by integrating all my talents and expose them for the development of the organization.","ETL-Tool,  Java,  Shell Scripting,  Python,  CPP,  DBMS---SQL,  Unix,  HTML,  Php,  Ab Initio,  CSS"
1588,B.E.,Computer Science Engineering,"['Java', 'CPP']",['Unknown'],Unknown,Unknown
1589,B.E.,Computer Science Engineering,['Remedy; Innovation-Studio; VAPT; AnjularJS'],['Unknown'],Unknown,Unknown
1590,B.E.,Computer Science Engineering,"['Java', 'CPP']","['Bootstrap', ' Javascript', ' CPP', ' HTML', ' PHP', ' CSS']","To secure a position with a stable and profitable organization, where I can be a member of a team and utilize my business experience and technical knowledge to the fullest.","Bootstrap,  Javascript,  CPP,  HTML,  PHP,  CSS"
1591,B.E.,Computer Science Engineering,['Blockchain; EDS; Remedy;'],"['And', ' C', ' java', ' CPP']","
2)To grow in knowledge and experience.","And,  C,  java,  CPP"
1592,B.E.,Computer Science Engineering,['B; java; NodeJS; jav; HT; AIML; CS; MS-SQL'],['Unknown'],Unknown,Unknown
1593,B.E.,Computer Science Engineering,['Github; Java; Cryptography; Opensource_Intelligence; Blockchain; EDS; Remedy; Innovation-Studio; VAPT; AnjularJS'],"['Basics-of-Python', ' HTML', ' Basics-of-Java', ' CPP', ' MySQL']",To pursue a distinguished career working in the organisation that gives scope to enhance my talent and ability.,"Basics-of-Python,  HTML,  Basics-of-Java,  CPP,  MySQL"
1594,B.E.,Computer Science Engineering,['JQuery; C; Java; MongoDB; Javascript; '],['Unknown'],Unknown,Unknown
1595,B.E.,Computer Science Engineering,"['Java', 'CPP']","['DBMS', ' Java', ' OOPs']",Unknown,"DBMS,  Java,  OOPs"
1596,B.E.,Computer Science Engineering,[' java; NodeJS; jav; HTML; MS-SQL'],"['XML', ' hardware description language', ' cloudera-with--HDFS-and-impala', ' Windows', ' Javascript', ' PCB layout review', ' HTML', ' Big-data-analysis-Cloudera-5.2-Hadoop-Platform-with-Flume', ' Linux', ' Android', ' Embedded processor hardware design', ' CSS']",To pursue challenging career and to  be a part of a progressive organization that gives me the opportunity  to broaden my knowledge and contribute to achieving the goals on a professional and personal level.Pursuing final semester.,"XML,  hardware description language,  cloudera-with--HDFS-and-impala,  Windows,  Javascript,  PCB layout review,  HTML,  Big-data-analysis-Cloudera-5.2-Hadoop-Platform-with-Flume,  Linux,  Android,  Embedded processor hardware design,  CSS"
1597,B.E.,Computer Science Engineering,['JQuery; C; Java; MongoDB; Javascript; '],['Unknown'],Unknown,Unknown
1598,B.E.,Computer Science Engineering,['JQuery; C; Java; MongoDB; Javascript; '],"['C', ' Java', ' Python', ' MongoDB', ' HTM', ' JavaScript', ' CPP', ' AngularJS', ' MySQL', ' Oracle', ' Android', ' PHP', ' CSS']","Energetic and passionate college student working towards technological enhancement at the University of Pune, aiming to use my knowledge and skills to satisfy needs of your company.","C,  Java,  Python,  MongoDB,  HTM,  JavaScript,  CPP,  AngularJS,  MySQL,  Oracle,  Android,  PHP,  CSS"
1599,B.E.,Computer Science Engineering,['B; java; NodeJS; jav; HT; AIML; CS; MS-SQL'],"['C', ' Java', ' CPP', ' MySQL']","I would like to be a part of the environment where challenges and creativity are the essence of working, education, interest and skills are utilized in an optimum way for enhancing the success of organization and my own personal growth.","C,  Java,  CPP,  MySQL"
1600,B.E.,Computer Science Engineering,['JQuery; C; Java; MongoDB; Javascript; '],"['Data Analysis', ' NoSQL', ' Python', ' Tableau', ' Machine Learning', ' AI', ' MySQL', ' CSS']",To work in an industry with a professional environment,"Data Analysis,  NoSQL,  Python,  Tableau,  Machine Learning,  AI,  MySQL,  CSS"
1601,B.E.,Computer Science Engineering,"['Java', 'CPP']",['Unknown'],Unknown,Unknown
1602,B.E.,Computer Science Engineering,['Github; Java; Cryptography; Opensource_Intelligence; Blockchain; EDS; Remedy; Innovation-Studio; VAPT; AnjularJS'],['Unknown'],Unknown,Unknown
1603,B.E.,Computer Science Engineering,['JQuery; C; Java; MongoDB; Javascript; '],['Unknown'],Unknown,Unknown
1604,B.E.,Computer Science Engineering,['java; NodeJS; jav; HTML; MS-SQL'],"['C', ' CPP', ' Data Structures', ' HTML', ' My-SQL', ' CSS']","As a fresher , I want to use my creative skills,technologies that i am familiar with, innovative thoughts that will benefit the organisation in the long run and also help me building my professional carrer.","C,  CPP,  Data Structures,  HTML,  My-SQL,  CSS"
1605,B.E.,Computer Science Engineering,['JQuery; C; Java; MongoDB; Javascript; '],"['CPP', ' Photoshop', ' C', ' Premier-Pro', ' HT']",Unknown,"CPP,  Photoshop,  C,  Premier-Pro,  HT"
1606,B.E.,Computer Science Engineering,['Cryptography; Opensource_Intelligence'],"['Python', ' Team-Leader', ' Machine-Learning', ' CPP']",Unknown,"Python,  Team-Leader,  Machine-Learning,  CPP"
1607,B.E.,Computer Science Engineering,['JQuery; C; Java; MongoDB; Javascript; '],"['Java', ' MongoDb', ' M', ' Html', ' Basic-Knowledge-of-Android', ' Mysql', ' C-Programming-Langeuge', ' PHP', ' CPP-programming-Language', ' Css']","Hardworking and consistent of becoming good technologist.
","Java,  MongoDb,  M,  Html,  Basic-Knowledge-of-Android,  Mysql,  C-Programming-Langeuge,  PHP,  CPP-programming-Language,  Css"
1608,B.E.,Computer Science Engineering,['JQuery; C; Java; MongoDB; Javascript; '],['Unknown'],Unknown,Unknown
1609,B.E.,Computer Science Engineering,['java; NodeJS; jav; HTML; MS-SQL'],['Unknown'],Seeking an opportunity to work and grow in an organization that has a platform to learn and explore new technologies and helps me improve my skills,Unknown
1610,B.E.,Computer Science Engineering,"['Java', 'CPP']","['C', ' Bootstrap', ' HTML', ' Asp.Net', ' Javascript', ' CPP', ' C#.net', ' Advanced-Java', ' Asp.Net-with-MVC', ' Angular-4', ' SQL', ' Android', ' Core-Java', ' CSS', ' PLSQL']",Unknown,"C,  Bootstrap,  HTML,  Asp.Net,  Javascript,  CPP,  C#.net,  Advanced-Java,  Asp.Net-with-MVC,  Angular-4,  SQL,  Android,  Core-Java,  CSS,  PLSQL"
1611,B.E.,Computer Science Engineering,['Cryptography; Opensource_Intelligence'],"['SQLite', ' Bootstrap', ' java', ' NodeJS', ' C', ' MongoDB', ' Android-Studio', ' Linux', ' MS-Excel', ' CPP', ' SQL', ' MS-Word', ' HTML', ' Windows-OS', ' AngularJS', ' Ubuntu', ' MS-SQl', ' MS-Publisher', ' JavaScript', ' CSS']",I look forward to work in a renowned firm and alleviate my knowledge by learning the newer aspects of my technical field through experience and research.,"SQLite,  Bootstrap,  java,  NodeJS,  C,  MongoDB,  Android-Studio,  Linux,  MS-Excel,  CPP,  SQL,  MS-Word,  HTML,  Windows-OS,  AngularJS,  Ubuntu,  MS-SQl,  MS-Publisher,  JavaScript,  CSS"
1612,B.E.,Computer Science Engineering,['java; NodeJS; jav; HTML; MS-SQL'],"['C', ' Java', ' Javascript', ' CPP', ' HTML', ' Android', ' PHP', ' Angular', ' CSS']",To work for an organization which provides opportunities to pursue a challenging career by using my knowledge for growth of company along with learning new technologies and improving my skills.,"C,  Java,  Javascript,  CPP,  HTML,  Android,  PHP,  Angular,  CSS"
1613,B.E.,Computer Science Engineering,['Image-Processing'],"['C', ' Java', ' Software-Development', ' CPP', ' HTML', ' Databases']","I am a Programming enthusiast. I have done many projects in Java Programming and have a sound knowledge of databases like MySQL and MongoDB.I can easily acclimatize myself to new technology.Currently I am doing a Student Project sponsored by DRDO.To balance my technical side, I am a harmonium player and upload harmonium compositions on YouTube.","C,  Java,  Software-Development,  CPP,  HTML,  Databases"
1614,B.E.,Computer Science Engineering,"['Java', 'CPP']","['oracle', ' html', ' css', ' CPP', ' mysql']",Unknown,"oracle,  html,  css,  CPP,  mysql"
1615,B.E.,Computer Science Engineering,[' java; NodeJS;  CS; MS-SQL'],"['Python', ' c', ' CPP']",Unknown,"Python,  c,  CPP"
1616,B.E.,Computer Science Engineering,['Cryptography; Opensource_Intelligence'],['Unknown'],Unknown,Unknown
1617,B.E.,Computer Science Engineering,"['Java', 'CPP']","['JQuery', ' C', ' Java', ' Javascript', ' CPP', ' HTML', ' MySQL', ' Android', ' CSS']",Unknown,"JQuery,  C,  Java,  Javascript,  CPP,  HTML,  MySQL,  Android,  CSS"
1618,B.E.,Computer Science Engineering,['Cryptography; Opensource_Intelligence'],['Unknown'],Unknown,Unknown
1619,B.E.,Computer Science Engineering,['Javascript; HTML; CSS'],['Unknown'],Unknown,Unknown
1620,B.E.,Computer Science Engineering,['Cryptography; Opensource_Intelligence'],"['Java', ' Python', ' HTM', ' Javascript', ' cpp', ' CSS']",Unknown,"Java,  Python,  HTM,  Javascript,  cpp,  CSS"
1621,B.E.,Computer Science Engineering,['Cryptography; Opensource_Intelligence'],"['computer-networking', ' database-systems', ' c', ' operating-systems', ' cpp', ' html', ' machine-learning', ' CSS']",Unknown,"computer-networking,  database-systems,  c,  operating-systems,  cpp,  html,  machine-learning,  CSS"
1622,B.E.,Computer Science Engineering,['Cryptography; Opensource_Intelligence'],"['Quick-Learner', ' Team-player', ' Decision-Making', ' Patient', ' Adaptible', ' Responsible', ' Logical-reasoning', ' Problem-Solving', ' Strong-Communication-Skills', ' Ability-to-work-under-pressure']","Computer Engineer, passing out in 2019, looking for career opportunities as a Software Engineer, a good team player having good problem-solving and logical-reasoning skills with effective communication, willing to deliver these skills in the best interest of the organization.","Quick-Learner,  Team-player,  Decision-Making,  Patient,  Adaptible,  Responsible,  Logical-reasoning,  Problem-Solving,  Strong-Communication-Skills,  Ability-to-work-under-pressure"
1623,B.E.,Computer Science Engineering,[' java; NodeJS;  CS; MS-SQL'],['Unknown'],Unknown,Unknown
1624,B.E.,Computer Science Engineering,['Cryptography; Opensource_Intelligence'],"['C', ' Core-Java', ' Basics-of-Python']",Unknown,"C,  Core-Java,  Basics-of-Python"
1625,B.E.,Computer Science Engineering,"['Java', 'CPP']",['Unknown'],Unknown,Unknown
1626,B.E.,Computer Science Engineering,['Web-Development; PHP; CSS'],['Unknown'],Unknown,Unknown
1627,B.E.,Computer Science Engineering,"['Java', 'CPP']","['C', ' Core-Java', ' Basics-of-Python', ' Cpp', ' HTML', ' MySQL']",To pursue a distinguished career working in the organization that gives scope to enhance my talent and ability.,"C,  Core-Java,  Basics-of-Python,  Cpp,  HTML,  MySQL"
